"player_name" "player_api_id" "overall_rating" "gk_attributes" "num_appearances" "num_leagues"
"2483" "Gorka Iraizoz Moreno" 33764 81 404 286 1
"2484" "David Garcia" 33767 70 147 51 1
"2485" "Daniel Jarque" 33768 77 133 36 1
"2486" "Eduardo Costa" 33769 75 162 14 1
"2487" "Christian Eigler" 33772 72 126 51 1
"2488" "Ferran Corominas" 33773 75 140 76 1
"2489" "Javier Paredes" 33775 74 135 82 1
"2490" "Daniel Guiza" 33778 83 127 15 1
"2491" "Craig Bellamy" 33781 82 130 71 1
"2492" "Jeremy Menez" 33782 82 140 151 2
"2493" "Somen Tchoyi" 33790 74 130 13 1
"2494" "Andreas Hinkel" 33792 77 159 68 2
"2495" "Hugo Alcantara" 33793 66 44 4 1
"2496" "Edinho" 33800 75 130 40 2
"2497" "Bartosz Lawa,25" 33804 67 108 76 1
"2498" "Ruben Martin Pulido" 33805 77 135 20 1
"2499" "Marcin Kus" 33807 65 152 18 1
"2500" "Sebastien Squillaci" 33812 83 133 151 3
"2501" "Sylvain Monsoreau" 33813 80 121 44 1
"2502" "Sammy Traore" 33814 77 126 38 1
"2503" "Massimo Gobbi" 33816 76 157 201 1
"2504" "Reginaldo" 33817 71 136 27 1
"2505" "Angel Manuel Vivar Dorado" 33820 79 146 17 1
"2506" "Zdenek Pospech" 33823 75 135 90 1
"2507" "Francesco Arnau" 33826 70 353 20 1
"2508" "Inaki Goitia" 33827 75 366 26 1
"2509" "Cesar Navas" 33828 76 146 19 1
"2510" "Antonio Hidalgo" 33832 71 139 4 1
"2511" "Alexandre Geijo" 33840 74 135 23 2
"2512" "Jesus Gamez" 33843 79 133 196 1
"2513" "Saul" 33844 71 146 8 1
"2514" "Miguel Angel Moya" 33845 81 408 146 1
"2515" "Sergio Ballesteros" 33847 77 136 98 1
"2516" "Fernando Navarro" 33848 77 146 227 1
"2517" "Jose Carlos Nunes" 33849 78 147 130 1
"2518" "Angelos Basinas" 33850 78 161 13 2
"2519" "Guillermo Ariel Pereyra" 33851 71 140 4 1
"2520" "Jonas Gutierrez" 33852 79 161 140 2
"2521" "Tuni" 33854 74 153 7 1
"2522" "Ivan Ramis" 33856 77 155 159 2
"2523" "Thorstein Helstad" 33857 76 117 38 1
"2524" "Enrique Corrales" 33861 75 154 29 1
"2525" "Carlos Cuellar" 33863 81 141 117 1
"2526" "Miguel Flano" 33865 76 147 151 1
"2527" "David Lopez" 33866 80 148 53 1
"2528" "Ludovic Delporte" 33867 74 148 1 1
"2529" "Inaki Munoz" 33869 74 143 2 1
"2530" "Patxi Martinez Punal" 33870 79 147 154 1
"2531" "Raul Garcia" 33871 81 150 159 1
"2532" "Valdo" 33872 79 156 77 1
"2533" "Jose Josetxo" 33874 78 138 34 1
"2534" "Jonathan Walters" 33881 75 127 176 1
"2535" "Jose Moraton" 33884 75 141 20 1
"2536" "Oriol" 33885 75 94 22 1
"2537" "Sergio Matabuena" 33887 72 147 30 1
"2538" "Felipe Melo" 33888 83 157 106 1
"2539" "Cristian Portilla" 33889 67 152 3 1
"2540" "Juanjo" 33891 67 138 4 1
"2541" "Oscar Serrano" 33892 76 159 66 1
"2542" "Ayoze Diaz Diaz" 33893 74 151 78 1
"2543" "Borja Neru" 33895 69 138 18 1
"2544" "Pablo Pinillos" 33896 74 145 66 1
"2545" "Raul Bravo" 33898 75 154 18 2
"2546" "Alex Keddie" 33913 59 57 36 1
"2547" "Craig Samson" 33914 68 332 162 1
"2548" "Garry Brady" 33915 65 141 53 1
"2549" "Sidi Yaya Keita" 33929 74 132 30 2
"2550" "Seid Khiter" 33930 69 115 1 1
"2551" "Fitz Hall" 33931 74 113 11 1
"2552" "Danny Pugh" 33941 70 151 15 1
"2553" "Jason Brown" 33948 69 345 27 2
"2554" "Christopher Mitchell" 33954 56 87 8 1
"2555" "Christian Nade" 33956 68 96 39 1
"2556" "Asier Riesgo" 33958 74 367 75 1
"2557" "Ion Ansotegi" 33959 75 124 87 1
"2558" "Mikel Gonzalez" 33960 79 132 140 1
"2559" "Mikel Labaka" 33961 74 128 28 1
"2560" "Javier Garrido" 33963 76 149 92 3
"2561" "Mikel Alonso" 33964 75 146 21 1
"2562" "Dalibor Stevanovic" 33967 74 161 78 2
"2563" "Xabier Prieto" 33973 80 153 172 1
"2564" "Robinho" 33974 87 143 108 2
"2565" "Andres Palop" 33986 85 421 115 1
"2566" "Daniel Alves" 33988 86 169 225 1
"2567" "Frederic Kanoute" 33989 84 134 80 1
"2568" "Julien Escude" 33990 81 149 100 1
"2569" "Jesus Navas" 33991 86 148 217 2
"2570" "Adriano" 33992 79 147 132 1
"2571" "Aitor Ocio" 33993 77 138 34 1
"2572" "Mikel Eizaguirre Aranburu" 33997 74 142 53 1
"2573" "Enzo Maresca" 34000 81 53 71 2
"2574" "Ludovic Butelle" 34003 76 386 43 2
"2575" "Roberto Fabian Ayala" 34005 86 131 13 1
"2576" "Miguel" 34007 80 157 78 1
"2577" "Emiliano Moretti" 34008 78 150 218 2
"2578" "Marco Caneira" 34021 74 143 15 1
"2579" "Mohamed Dahmane" 34025 67 128 9 1
"2580" "Raul Albiol" 34029 83 137 196 2
"2581" "Michael Wiggers" 34031 58 126 4 1
"2582" "Matias Emilio Delgado" 34035 80 111 61 1
"2583" "Glen Johnson" 34036 81 147 208 1
"2584" "Ireneusz Jelen" 34037 81 136 87 2
"2585" "Fabrice Ehret" 34045 74 137 94 2
"2586" "Roland Baettig" 34052 65 50 78 1
"2587" "Baykal Kulaksizoglu" 34054 71 145 21 1
"2588" "Alexandre Quennoz" 34055 63 128 6 1
"2589" "Tariq Chihab" 34066 67 125 23 1
"2590" "Aleksandar Mitreski" 34067 71 130 17 1
"2591" "Moreno Merenda" 34075 64 126 16 1
"2592" "Didier Crettenand" 34079 63 95 43 1
"2593" "Marco Schneuwly" 34082 69 119 166 1
"2594" "Bruno Sutter" 34086 54 119 8 1
"2595" "Bruno Cheyrou" 34101 72 137 20 1
"2596" "Alexander Frei" 34102 81 112 116 2
"2597" "Mariano Pernia" 34103 75 148 25 1
"2598" "Ze Castro" 34104 78 142 130 1
"2599" "Luis Fabiano" 34106 86 125 55 1
"2600" "Pavel Pardo" 34112 84 166 9 1
"2601" "Ricardo Osorio" 34113 79 141 23 1
"2602" "Roberto Hilbert" 34114 80 145 83 1
"2603" "Francis Jeffers" 34170 70 99 8 1
"2604" "Jason Roberts" 34176 76 98 61 1
"2605" "Kenny Miller" 34177 78 123 71 1
"2606" "Didier Zokora" 34182 81 168 66 2
"2607" "Ricardo Faty" 34183 71 130 84 3
"2608" "Roger Johnson" 34193 78 139 104 1
"2609" "Mikele Leigertwood" 34194 69 124 29 1
"2610" "Sean O'Hanlon" 34206 67 144 22 1
"2611" "Ryan Esson" 34213 62 309 119 1
"2612" "Leon Cort" 34214 70 126 24 1
"2613" "Fabio Aurelio" 34222 79 156 35 1
"2614" "Tomasz Kupisz" 34225 70 138 93 1
"2615" "Tyrone Mears" 34230 74 153 43 2
"2616" "Fernando Morientes" 34231 82 135 11 2
"2617" "Mark Gonzalez" 34233 78 143 19 1
"2618" "Paulo Jorge" 34234 70 102 50 1
"2619" "Tom Brighton" 34237 59 114 2 1
"2620" "Austin McCann" 34239 61 75 22 1
"2621" "Ki-Hyeon Seol" 34248 76 144 2 1
"2622" "Richard Brittain" 34254 68 44 86 1
"2623" "David Raven" 34259 66 125 112 1
"2624" "Johan Elmander" 34261 85 117 98 1
"2625" "Jonas Kamper" 34262 72 125 10 1
"2626" "Miroslav Radovic" 34264 77 134 124 1
"2627" "Bartosz Slusarski" 34266 66 133 93 1
"2628" "Pirmin Schwegler" 34267 77 139 144 1
"2629" "Alain Nef" 34268 71 131 167 2
"2630" "Giuseppe Rapisarda" 34269 56 116 21 1
"2631" "Davide Taini" 34270 60 299 7 1
"2632" "Michael Turner" 34275 76 128 156 1
"2633" "Juliano Mineiro" 34298 69 87 11 1
"2634" "Dietmar Hamann" 34299 78 115 5 1
"2635" "Maxwell" 34304 82 153 184 3
"2636" "Maicon" 34305 86 154 167 2
"2637" "Aimo Stefano Diana" 34319 79 114 52 2
"2638" "Fabio Grosso" 34320 80 159 63 2
"2639" "Sanharib Bueyueksal" 34334 70 134 78 2
"2640" "Jozef Piacek" 34336 63 51 9 1
"2641" "Djiby Fall" 34370 75 94 3 2
"2642" "Derek Boateng" 34381 77 157 72 3
"2643" "Roberto Abbondanzieri" 34382 84 413 13 1
"2644" "Arnold Bruggink" 34400 76 119 44 1
"2645" "Antonio da Silva" 34413 73 138 55 2
"2646" "Alain Traore" 34417 76 103 76 1
"2647" "Sol Campbell" 34418 81 120 46 1
"2648" "Alexander Madlung" 34420 76 139 94 1
"2649" "Chris Kirkland" 34421 77 391 68 1
"2650" "Richie Ryan" 34426 64 119 14 1
"2651" "Samuel Ricketts" 34430 73 142 86 1
"2652" "Sylvan Ebanks-Blake" 34433 76 112 31 1
"2653" "Dean Marney" 34437 72 151 61 1
"2654" "Grant Murray" 34442 70 126 10 1
"2655" "Yoann Folly" 34443 68 140 18 1
"2656" "John Rankin" 34447 71 152 245 1
"2657" "Emile Heskey" 34466 78 129 76 1
"2658" "Jason Thomson" 34471 62 109 38 1
"2659" "Carlos Salcido" 34479 81 152 58 2
"2660" "Davy Schollen" 34480 69 349 11 1
"2661" "Franco Costanzo" 34485 75 368 64 1
"2662" "Aco Stojkov" 34487 60 120 23 1
"2663" "Henk Timmer" 34489 73 360 20 1
"2664" "Denny Landzaat" 34492 76 146 53 1
"2665" "Fabio Cannavaro" 34520 91 142 56 2
"2666" "Christian Abbiati" 34530 85 417 167 1
"2667" "Bernardo Corradi" 34531 81 131 26 1
"2668" "Gianluca Zambrotta" 34534 86 159 77 1
"2669" "Mark Bresciano" 34540 79 154 48 1
"2670" "Carlton Cole" 34543 78 116 104 1
"2671" "Pedro Pele Monteiro" 34551 66 123 7 2
"2672" "Morgaro Gomis" 34563 72 148 124 1
"2673" "Herold Goulon" 34567 69 58 52 3
"2674" "Damien Duff" 34574 81 143 139 1
"2675" "Asier del Horno" 34575 80 153 52 1
"2676" "Fabiano" 34580 65 53 1 1
"2677" "Mate Bilic" 34582 76 136 43 1
"2678" "Radoslav Kovac" 34590 73 135 60 2
"2679" "Jermaine Pennant" 34601 82 136 69 2
"2680" "Ruud van Nistelrooy" 34602 87 141 42 2
"2681" "Graham Gartland" 34622 65 112 24 1
"2682" "Nene" 34633 77 129 83 2
"2683" "Alex Silva" 34650 77 122 16 1
"2684" "Pablo Aimar" 34653 85 158 73 1
"2685" "Souleymane Bamba" 34654 74 133 76 2
"2686" "Chris Smith" 34656 63 317 19 1
"2687" "Vitor Lima" 34662 62 131 22 1
"2688" "Roger" 34675 74 135 28 1
"2689" "Renato Augusto" 34681 83 164 84 1
"2690" "Michael Lumb" 34698 68 146 4 1
"2691" "Mike Tullberg" 34699 61 100 2 1
"2692" "Nicklas Pedersen" 34763 71 110 62 2
"2693" "Patrick Vieira" 34942 85 152 29 2
"2694" "Michael Carrick" 34944 84 161 194 1
"2695" "Rudolf Skacel" 34945 73 128 51 1
"2696" "Lee Croft" 34946 70 114 37 1
"2697" "Bennedict McCarthy,27" 34947 86 144 27 1
"2698" "Daniele Bonera" 34952 83 161 104 2
"2699" "Mista" 34956 81 130 12 1
"2700" "Diego Barcelos" 34967 74 144 81 1
"2701" "Javier Chevanton" 34969 82 139 8 2
"2702" "Christian Tiffert" 34971 76 142 64 1
"2703" "Ivan Pejcic" 34972 60 115 8 1
"2704" "Alvaro Santos" 34983 66 63 6 1
"2705" "Mario Melchiot" 34987 76 135 65 1
"2706" "Kevin Conboy" 35022 68 136 85 1
"2707" "Winston Reid" 35110 80 131 110 1
"2708" "Simon Kjaer" 35112 81 128 197 3
"2709" "Oluwafemi Ajilore" 35116 73 144 39 1
"2710" "Jesper Juelsgaard" 35121 68 117 10 1
"2711" "Leon Jessen" 35125 70 135 36 1
"2712" "Andre Dias" 35244 81 140 104 1
"2713" "Antonio Barragan" 35324 76 144 106 1
"2714" "Antonio Valencia" 35327 84 142 171 1
"2715" "Kyle Letheren" 35336 63 311 24 1
"2716" "Jay Bothroyd" 35338 73 139 14 1
"2717" "Jason Puncheon" 35345 75 145 122 1
"2718" "Michael Gardyne" 35398 70 40 83 1
"2719" "Pierre-Alain Frau" 35407 77 131 70 1
"2720" "Jerome Leroy" 35408 80 146 82 1
"2721" "Rafik Saifi" 35409 72 73 13 1
"2722" "Steve Savidan" 35410 80 119 36 1
"2723" "Demba Ba" 35411 82 136 137 2
"2724" "Wilfried Dalmat" 35412 74 138 38 1
"2725" "Guerkan Sermeter" 35417 63 133 34 1
"2726" "German Denis" 35421 80 143 186 1
"2727" "Oscar Cardozo" 35425 82 138 117 1
"2728" "Christian Kalvenes" 35437 70 139 3 1
"2729" "Danny Shittu" 35438 72 126 9 1
"2730" "Derek Asamoah" 35439 72 62 1 1
"2731" "Bradley Jones" 35442 73 364 43 2
"2732" "Sebastian Larsson" 35443 80 148 191 1
"2733" "Mario Licka" 35444 71 140 65 2
"2734" "Lionel Ainsworth" 35451 69 128 58 1
"2735" "Ricardo Batista" 35453 71 352 28 1
"2736" "Leon Best" 35454 73 108 25 1
"2737" "Willo Flood" 35463 72 143 160 1
"2738" "Karl Henry" 35466 73 157 119 1
"2739" "Danny Higginbotham" 35467 74 133 62 1
"2740" "Emmerson Boyce" 35472 74 126 131 1
"2741" "Colin McMenamin" 35475 61 46 10 1
"2742" "David Stockdale" 35477 74 375 37 1
"2743" "Alex Bruce" 35480 68 136 36 1
"2744" "Rob Hulse" 35481 77 117 1 1
"2745" "Sean Murdoch" 35492 62 312 9 1
"2746" "Wesley Hoolahan" 35493 76 149 88 1
"2747" "Dorus De Vries" 35495 71 360 4 1
"2748" "Kelvin Davis" 35496 74 366 18 1
"2749" "Mounir El Hamdaoui" 35497 81 145 76 3
"2750" "Jeremy Clement" 35499 77 148 215 1
"2751" "Brian McLean" 35500 66 52 98 1
"2752" "Steven Hammell" 35502 71 149 231 1
"2753" "Rory Loy" 35503 61 124 21 1
"2754" "Zurab Khizanishvili" 35506 78 140 3 1
"2755" "Mark Howard" 35513 64 320 44 1
"2756" "Simon Francis" 35515 72 130 38 1
"2757" "Glenn Murray" 35523 72 117 20 1
"2758" "Colin Healy" 35524 71 120 17 1
"2759" "Graham Barrett" 35527 68 129 9 1
"2760" "Rory Boulding" 35530 62 106 4 1
"2761" "Franck Queudrue" 35531 76 105 14 2
"2762" "Fabrice Muamba" 35532 78 155 118 1
"2763" "Richard Offiong" 35539 66 115 25 1
"2764" "Julio Arca" 35544 75 151 14 1
"2765" "Ian Evatt" 35554 74 123 36 1
"2766" "Jay Tabb" 35556 71 150 12 1
"2767" "Jose Saez" 35559 67 139 68 1
"2768" "Guillaume Rippert" 35560 63 74 9 1
"2769" "Hernan Crespo" 35561 88 106 34 1
"2770" "Andy Dowie" 35574 61 39 30 1
"2771" "Mauricio Pinilla" 35575 78 140 96 1
"2772" "John Baird" 35576 62 43 31 1
"2773" "Quinton Fortune" 35580 78 139 5 1
"2774" "Paul McGowan" 35587 70 119 198 1
"2775" "Per Mertesacker" 35606 87 133 238 2
"2776" "Frank Fahrenhorst" 35607 77 113 19 1
"2777" "Afonso Alves,24" 35608 84 130 24 1
"2778" "Franco Miranda,22" 35612 65 148 22 1
"2779" "Emanuele Belardi" 35626 71 356 7 1
"2780" "Luke Wilkshire" 35628 79 144 16 1
"2781" "Amdy Faye" 35636 77 144 18 1
"2782" "Djimi Traore" 35637 72 121 40 1
"2783" "Pedro Munitis" 35638 82 154 109 1
"2784" "Simone Barone" 35641 82 121 24 1
"2785" "Marco Marchionni" 35643 80 159 115 1
"2786" "Antonio Mirante" 35644 79 386 244 1
"2787" "Merouane Zemmama" 35666 72 141 18 1
"2788" "Roland Linz" 35679 75 135 14 2
"2789" "Gabri" 35680 74 120 32 2
"2790" "Gheorghe Ogararu" 35682 69 145 27 1
"2791" "Uwe Huenemeier" 35708 73 111 33 1
"2792" "Jose Holebas" 35712 77 105 34 2
"2793" "Kenneth Perez" 35718 77 142 39 1
"2794" "Zlatan Ibrahimovic" 35724 90 156 235 3
"2795" "Steven MacLean" 35725 71 119 112 1
"2796" "Gary Warren" 35751 68 60 124 1
"2797" "Martin Stocklasa" 35768 64 121 28 1
"2798" "Gary Fraser" 35787 62 50 38 1
"2799" "Dominik Schmidt" 35818 67 125 7 1
"2800" "Daniel Brueckner" 35828 69 128 23 1
"2801" "Albert Bunjaku" 35831 74 117 74 2
"2802" "Fin Bartels" 35852 75 132 72 1
"2803" "Benedikt Pliquett" 35875 65 322 5 1
"2804" "Carsten Rothenbach" 35881 69 140 13 1
"2805" "Charles Takyi" 35882 71 150 19 1
"2806" "Florian Bruns" 35883 70 139 11 1
"2807" "Rene Mihelic" 35891 69 144 19 1
"2808" "Ken Kallaste" 35901 60 47 6 1
"2809" "Gary Hooper" 35905 76 116 112 2
"2810" "Tomasz Kuszczak" 35906 76 380 16 1
"2811" "Jonathan Tuffey" 35954 63 314 8 1
"2812" "Scott Boyd" 35955 65 60 104 1
"2813" "Steven Anderson" 35968 70 111 181 1
"2814" "Scott Robertson" 35972 70 139 122 1
"2815" "David Carney" 35983 68 121 7 2
"2816" "Christian Lell" 35988 74 139 72 2
"2817" "Clemens Fritz" 35989 79 141 204 1
"2818" "Mohamed Zidan" 35990 80 154 47 1
"2819" "Christian Vander" 35991 67 331 6 1
"2820" "Boubacar Sanogo" 35996 78 136 28 2
"2821" "Halil Altintop" 35997 81 119 145 1
"2822" "Matthias Abel" 35998 72 122 39 1
"2823" "Niko Bungert" 36000 77 137 130 1
"2824" "Karim Haggui" 36005 76 129 109 1
"2825" "Thorben Marx" 36007 74 158 104 1
"2826" "Oliver Schroeder" 36008 71 137 11 1
"2827" "Vaclav Sverkos" 36009 77 126 37 1
"2828" "Pascal Bieler" 36010 68 128 6 1
"2829" "Sejad Salihovic" 36011 78 143 142 1
"2830" "Steven Pienaar" 36012 80 141 151 1
"2831" "Dennis Gentenaar" 36013 73 356 56 1
"2832" "Cedric van der Gun" 36016 71 123 46 1
"2833" "Gerald Sibon" 36018 71 122 27 1
"2834" "Marco Streller" 36025 76 115 168 1
"2835" "Christopher Heimeroth" 36029 72 353 27 1
"2836" "Thomas Broich" 36031 76 146 6 1
"2837" "Du-Ri Cha" 36034 72 138 45 2
"2838" "Markus Feulner" 36035 76 142 94 1
"2839" "Ralph Gunesch" 36039 68 133 20 1
"2840" "Chadli Amri" 36040 70 132 7 1
"2841" "Erik Jendrisek" 36050 73 100 47 2
"2842" "Christoph Dabrowski" 36051 74 150 56 1
"2843" "Marc Ziegler" 36054 73 364 6 1
"2844" "Markus Bollmann" 36056 70 131 20 1
"2845" "Marcel Ndjeng" 36057 71 145 44 1
"2846" "Dennis Eilhoff" 36058 79 383 34 1
"2847" "Massimiliano Porcello" 36059 73 155 9 1
"2848" "Michael Fink" 36060 74 150 34 1
"2849" "Albert Streit" 36066 81 132 4 1
"2850" "Isaac Boakye" 36071 75 107 4 1
"2851" "Jacek Krzynowek" 36072 76 146 15 1
"2852" "Uwe Moehrle" 36073 74 130 7 1
"2853" "Maik Franz" 36076 76 138 68 1
"2854" "Vedad Ibisevic" 36084 80 126 180 1
"2855" "Jeffrey Leiwakabessy" 36085 68 43 53 1
"2856" "Matthias Lehmann" 36086 75 145 96 1
"2857" "Mariusz Kukielka,24" 36090 71 146 24 1
"2858" "Vlad Munteanu" 36091 77 157 9 1
"2859" "Stiven Rivic" 36092 71 140 14 1
"2860" "Jiayi Shao" 36093 70 140 3 1
"2861" "Valter Birsa" 36121 76 142 146 2
"2862" "Jeremie Brechet" 36123 75 138 114 2
"2863" "Patrick Ebert" 36130 79 137 94 2
"2864" "Tamas Hajnal" 36132 79 164 88 1
"2865" "Chinedu Ede" 36133 69 109 26 2
"2866" "Serdar Tasci" 36146 79 133 137 1
"2867" "Benedikt Fernandez" 36147 67 326 3 1
"2868" "Fernando Belluschi" 36154 79 157 63 2
"2869" "Assani Lukimya-Mulongoti" 36180 74 61 63 1
"2870" "Sascha Burchert" 36181 66 328 3 1
"2871" "Jerome Boateng" 36183 87 144 172 2
"2872" "Manuel Schmiedebach" 36186 76 123 151 1
"2873" "Olcay Sahan" 36253 79 125 23 1
"2874" "Konstantinos Mitroglou" 36257 79 140 27 2
"2875" "Wayne Hennessey" 36283 77 392 103 1
"2876" "David James" 36286 83 413 61 1
"2877" "David Proctor" 36287 62 106 41 1
"2878" "Shelton Martis" 36289 65 124 6 1
"2879" "Kevin Kratz" 36293 70 138 12 1
"2880" "Jens Langeneke" 36322 71 123 16 1
"2881" "Norman Theuerkauf" 36326 70 50 26 1
"2882" "Manuel Salz" 36343 64 319 3 1
"2883" "Scott Carson" 36373 77 389 67 1
"2884" "Robert Green" 36374 81 406 163 1
"2885" "Mesut Oezil" 36378 88 144 215 3
"2886" "Mario Vrancic" 36379 71 89 35 1
"2887" "Tobias Levels" 36380 73 123 102 1
"2888" "Jahmir Hyka" 36382 70 86 82 2
"2889" "Mats Hummels" 36388 86 137 206 1
"2890" "Srdjan Lakic" 36389 76 116 59 1
"2891" "Patrick Paauwe" 36390 74 150 71 2
"2892" "Diego Biseswar" 36391 73 134 46 1
"2893" "Kristof Imschoot" 36393 63 139 6 1
"2894" "Julien Faubert" 36394 80 132 94 3
"2895" "Miso Brecko" 36395 71 127 134 1
"2896" "Stephane Dalmat" 36396 78 151 86 1
"2897" "Patrick Mtiliga" 36400 70 145 48 2
"2898" "Nicklas Bendtner" 36410 79 127 70 3
"2899" "Peter Loevenkrands" 36412 77 144 28 1
"2900" "Thorsten Kirschbaum" 36479 68 347 21 2
"2901" "Zsolt Low" 36491 68 128 15 1
"2902" "Benjamin Kessel" 36518 70 62 19 1
"2903" "Sascha Kotysch" 36522 65 62 41 1
"2904" "Zdenek Kroca" 36547 61 87 13 1
"2905" "Gaetan Krebs" 36552 67 134 5 1
"2906" "Marcel Heller" 36554 74 107 38 1
"2907" "Steffen Wohlfarth" 36607 62 40 6 1
"2908" "Paul Paton" 36610 64 59 71 1
"2909" "Ryan Stevenson" 36611 67 141 129 1
"2910" "Yaya Toure" 36615 86 148 229 2
"2911" "Andreas Isaksson" 36617 83 413 101 1
"2912" "Jerzy Dudek" 36622 81 380 1 1
"2913" "Marek Saganowski" 36640 72 96 67 1
"2914" "Pawel Golanski" 36641 70 61 118 1
"2915" "Julian Schuster" 36771 75 132 134 1
"2916" "Adam Szalai" 36774 77 117 94 1
"2917" "Tobias Weis" 36775 75 142 79 1
"2918" "Kyle Lafferty" 36783 72 107 81 2
"2919" "Klaas Jan Huntelaar" 36784 85 139 178 4
"2920" "Alain Rochat" 36785 72 127 104 1
"2921" "Phil Bardsley" 36786 75 136 176 1
"2922" "Marko Pantelic" 36788 82 132 43 2
"2923" "Danko Lazovic" 36789 80 140 24 1
"2924" "Gary McSheffrey" 36802 77 139 1 1
"2925" "Nikolce Noveski" 36806 77 135 160 1
"2926" "Carl Hoefkens" 36832 73 131 116 2
"2927" "Bram Verbist" 36835 67 336 95 1
"2928" "Cephas Chimedza" 36836 67 107 21 1
"2929" "Igor Lolo" 36840 71 111 27 1
"2930" "Jonas De Roeck" 36841 69 143 23 2
"2931" "Jurgen Cavens" 36843 67 53 18 1
"2932" "Kris De Wree" 36844 65 125 29 2
"2933" "Kurt van Dooren" 36845 66 135 31 1
"2934" "Luciano" 36846 75 371 98 1
"2935" "Pieterjan Monteyne" 36849 66 135 170 1
"2936" "Daniel Cruz" 36852 72 143 37 1
"2937" "Hernan Losada" 36863 72 162 120 2
"2938" "Justice Wamfor" 36868 65 128 43 1
"2939" "Kenny Steppe" 36872 69 341 23 2
"2940" "Kristof Maes" 36873 58 290 1 1
"2941" "Thomas Kraft" 36878 76 377 116 1
"2942" "Sandro Wagner" 36889 74 103 53 1
"2943" "Dominic Maroh" 36934 75 122 98 1
"2944" "Anthony Portier" 37021 65 136 48 1
"2945" "Dieter Dekelver" 37025 65 128 45 1
"2946" "Igor Gjuzelov" 37038 65 123 9 1
"2947" "Mike Frantz" 37042 72 127 94 1
"2948" "Christophe Grondin" 37044 69 135 28 1
"2949" "Denis Viane" 37047 64 125 53 1
"2950" "Mahir Saglik" 37048 71 110 4 1
"2951" "Frederik Boi" 37051 66 158 77 1
"2952" "Stijn De Smet" 37065 69 138 78 1
"2953" "Tom De Sutter" 37069 75 137 69 1
"2954" "Alan Haydock" 37085 64 149 11 1
"2955" "Johannes Flum" 37087 75 139 93 1
"2956" "Steve Colpaert" 37100 70 129 111 1
"2957" "Arnaud Sutchuin Djoum" 37104 66 123 94 3
"2958" "Julien Gorius" 37112 72 132 151 1
"2959" "Michael Cordier" 37117 65 326 1 1
"2960" "Zola Matumona" 37128 68 95 43 1
"2961" "Dirk Kuyt" 37139 84 139 156 2
"2962" "Nwankwo Kanu" 37140 81 139 9 1
"2963" "Henrique Hilario" 37149 74 358 5 1
"2964" "Lee Martin" 37150 70 127 1 1
"2965" "Sascha Dum" 37151 69 143 2 1
"2966" "Nando Rafael" 37154 71 129 9 1
"2967" "Collin Benjamin" 37156 74 143 16 1
"2968" "Lee Johnson" 37163 68 147 14 1
"2969" "Steve Morison" 37166 75 102 26 1
"2970" "Mark Noble" 37169 77 166 205 1
"2971" "Sigourney Bandjar" 37171 64 50 32 1
"2972" "Luigi Bruins" 37173 70 150 85 2
"2973" "Ronald Graafland" 37177 62 313 1 1
"2974" "Dustley Mulder" 37180 65 128 32 1
"2975" "Andwele Slory" 37185 70 56 15 1
"2976" "Jorg van Nieuwenhuijzen" 37187 61 305 1 1
"2977" "Ard van Peppen" 37188 67 38 122 1
"2978" "Michel Vorm" 37193 81 401 163 2
"2979" "Erik Pieters" 37194 75 133 172 2
"2980" "Ramon Leeuwin" 37195 73 40 113 1
"2981" "Gregoor van Dijk" 37196 72 147 25 1
"2982" "Michael Lamey" 37201 74 142 55 3
"2983" "Tom de Mul" 37202 72 140 9 2
"2984" "Gino Coutinho" 37206 71 353 155 1
"2985" "Rihairo Meulens" 37208 63 116 8 1
"2986" "Civard Sprockel" 37211 68 136 49 1
"2987" "Bram van Polen" 37215 71 57 118 1
"2988" "Piet Velthuizen" 37216 77 384 156 2
"2989" "Vito Mannone" 37233 74 369 72 1
"2990" "Adam Lallana" 37234 80 131 109 1
"2991" "Scott Arfield" 37240 71 134 106 2
"2992" "Geoffrey Dernis" 37241 76 150 63 1
"2993" "Ilan" 37242 79 111 79 2
"2994" "Derek Lyle" 37243 61 142 13 1
"2995" "Adil Chihi" 37249 73 124 31 1
"2996" "Mahamadou Samassa" 37254 72 356 34 2
"2997" "Franz Burgmeier" 37257 65 112 28 1
"2998" "Virgile Reset" 37258 66 132 7 1
"2999" "Mahamadou Diarra" 37259 87 152 39 3
"3000" "Milan Jovanovic" 37262 80 137 85 2
"3001" "John Pantsil" 37266 77 154 74 1
"3002" "Gonzalo Bergessio" 37273 77 134 138 2
"3003" "Calum Davenport" 37277 76 128 14 1
"3004" "Abdoulaye Meite" 37280 79 135 53 2
"3005" "David Fernandez" 37290 68 130 37 1
"3006" "Haavard Nordtveit" 37292 78 135 138 1
"3007" "Keith Lasley" 37294 70 157 233 1
"3008" "Marius Zaliukas" 37307 73 113 137 1
"3009" "Mohamadou Idrissou" 37313 76 133 56 1
"3010" "Marcel Schaefer" 37317 77 144 182 1
"3011" "Daniel Baier" 37319 79 141 162 1
"3012" "Nemanja Vucicevic" 37321 70 136 22 1
"3013" "Mathias Schober" 37322 77 368 4 1
"3014" "Tim Sebastian" 37326 70 106 18 1
"3015" "Marc Stein" 37332 69 133 41 1
"3016" "Lukas Kruse" 37335 72 350 34 1
"3017" "Garry de Graef" 37337 65 82 11 1
